Game Title,Red1,Red2,Red3,Red4,Red5,Red6,Red7,Red8,Red9,Red10,Red11,Red12,Red13,Red14,Red15,Red16,Red17,Red18,Red19,Black1,Black2,Black3,Black4,Black5,Black6,Black7,Black8,Black9,Black10,Black11,Black12,Black13,Black14,Black15,Black16,Black17,Black18,Black19,Odd1,Odd2,Odd3,Odd4,Odd5,Odd6,Odd7,Odd8,Odd9,Odd10,Odd11,Odd12,Odd13,Odd14,Odd15,Odd16,Odd17,Odd18,Odd19,Parity1,Parity2,Parity3,Parity4,Parity5,Parity6,Parity7,Parity8,Parity9,Parity10,Parity11,Parity12,Parity13,Parity14,Parity15,Parity16,Parity17,Parity18,Parity19,Low1,Low2,Low3,Low4,Low5,Low6,Low7,Low8,Low9,Low10,Low11,Low12,Low13,Low14,Low15,Low16,Low17,Low18,Low19,High1,High2,High3,High4,High5,High6,High7,High8,High9,High10,High11,High12,High13,High14,High15,High16,High17,High18,High19
Greek_Roulette,24,7,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,16,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,16,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,13,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hindi_Roulette,31,10,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,13,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,14,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,13,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Mega_Fire_Blaze_Roulette_Live,23,7,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,10,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Prestige_Roulette,21,13,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,10,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26,13,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,10,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum_Auto_Roulette,23,16,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,12,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,12,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Quantum_Roulette_Italiana,26,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Quantum_Roulette_Live,16,14,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,10,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,9,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Roleta_Brasileira,33,21,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,20,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,7,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Roulette,41,16,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,10,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30,22,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,8,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roulette_Italiana,27,15,6,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,32,15,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,17,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed_Auto_Roulette,30,15,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,12,5,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,32,16,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,9,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,30,19,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,15,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed_Roulette,37,11,11,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,13,9,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,37,20,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,5,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,39,15,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,10,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Spread_Bet_Roulette,24,16,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super_Spin_Roulette,20,8,7,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,22,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Triumph_French_Roulette,19,16,6,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,10,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,8,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,11,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,16,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Triumph_Roulette,19,16,6,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,10,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,8,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,11,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,15,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Turkish_Roulette,33,8,5,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,9,8,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,38,13,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,11,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,10,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
UK_Roulette,37,14,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,6,6,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,35,16,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,12,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,9,13,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Who_Wants_To_Be_a_Millionaire_Roulette,27,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,10,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
